scrapes.PlayerUnderstat.id,scrapes.PlayerUnderstat.us_player_id,scrapes.PlayerUnderstat.us_player_name,scrapes.PlayerUnderstat.us_position,scrapes.PlayerUnderstat.us_team,scrapes.PlayerUnderstat.us_season,scrapes.PlayerUnderstat.us_comp,scrapes.PlayerUnderstat.us_key_passes,scrapes.PlayerUnderstat.us_xGChain,scrapes.PlayerUnderstat.us_xGBuildup,scrapes.PlayerUnderstat.us_key_passes_90,scrapes.PlayerUnderstat.us_xGChain_90,scrapes.PlayerUnderstat.us_xGBuildup_90,scrapes.PlayerUnderstat.scrape_job,scrapes.PlayerUnderstat.created_data
b1029ac2-3754-4d99-af85-e5c99aaf8500,2226,Zaldua,D M S,Real Sociedad,2021-2022,La Liga,4,1.8937153778970242,1.5142344161868095,0.30716723549488056,0.14542182936069298,0.11628079987782666,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.704720+00:00
5dda2fb7-55a1-493e-8e9e-c925abf43191,2232,Asier Illarramendi,M S,Real Sociedad,2021-2022,La Liga,4,0.9991967491805553,0.8322156444191933,0.9375,0.23418673808919266,0.19505054166074842,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.711363+00:00
2cf29ece-1a12-4c7a-9f19-5e76f70216d5,2238,Jon Bautista,S,Real Sociedad,2021-2022,La Liga,0,0.05962913855910301,0.013355409726500511,0.0,0.13089323098339686,0.029316753058171854,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.718580+00:00
df6f2df3-5020-44d6-b6f5-61415789baa8,2385,Mat Ryan,GK,Real Sociedad,2021-2022,La Liga,0,0.036080289632081985,0.036080289632081985,0.0,0.012026763210693995,0.012026763210693995,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.726080+00:00
b621c3d8-762d-42f7-9f9d-57f780da5ef2,2417,Igor Zubeldia,D M S,Real Sociedad,2021-2022,La Liga,2,3.79826476611197,2.992197137326002,0.10909090909090909,0.207178078151562,0.16321075294505466,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.733230+00:00
ab6ae9f1-a73c-4521-9cc5-173a227f30f8,2555,Remiro,GK,Real Sociedad,2021-2022,La Liga,0,5.010375514626503,5.010375514626503,0.0,0.1431535861321858,0.1431535861321858,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.740100+00:00
828b1ecf-91c6-4258-a067-5e7e86d206a8,5065,Diego Rico,D S,Real Sociedad,2021-2022,La Liga,15,5.053536996245384,4.189484365284443,0.8166969147005445,0.27514720487724414,0.22810259702093155,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.746464+00:00
c88105be-e559-4688-9c47-113fca4756ed,6126,Ander Guevara,M S,Real Sociedad,2021-2022,La Liga,6,2.8043786212801933,2.591943236067891,0.6150341685649203,0.28746477894671685,0.2656889421937474,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.752715+00:00
86d8e7b0-d1d5-4fc5-a22e-5afced456146,6325,Andoni Gorosabel,D M S,Real Sociedad,2021-2022,La Liga,21,6.514901485294104,4.117644518613815,0.8213820078226858,0.2548201363218033,0.16105519629519488,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.759239+00:00
22480efc-bc65-4035-8690-4871c466f251,7175,Nais Djouahra,M S,Real Sociedad,2021-2022,La Liga,4,0.6893897503614426,0.3177076727151871,1.791044776119403,0.30868197777378026,0.1422571668873972,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.765851+00:00
